strategy,query_id,difficulty,query,gold_answer,Accuracy@1,Recall@5,Recall@10,MRR,Latency_s,generated_answer,retrieved_top_chunk,hyde_hypothetical
HyDE,Q14,medium,I love mathematics and programming. What should I study at TUHH?,Data Science or Computer Science would suit you well — both require strong mathematical foundations and programming (Python).,0,0,0,0.0,8.84,"Based on your interests in mathematics and programming, I would recommend exploring the Master's program in Computer Science with a specialization in Mathematics (Specialisation III. Mathematics: Elective Compulsory). This program aligns well with your strengths and passions, as it combines mathematical foundations with computer science skills. |  | The","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | In  addition,  the  core  qualiﬁcation  contains  a  seminar  (3  CP),  a  lecture  on  scientiﬁc  methods  (3  CP),  a  research  project  (12  CP)  as  well  as  the | interdisciplinary  compulsory  modules  on  operations  &  management  (6  CP)  and  on  non-technical  courses  (6  CP).  As  an  additional  module,  the  core | qualification also contains a technical complementary course, where students can choose an","For students who share your passion for mathematics and programming, the Department of Mathematics and Computer Science (Mathematik und Informatik) at TUHH offers a wide range of undergraduate and graduate programs that cater to these interests. The Bachelor's program in Mathematics and Informatics provides a solid foundation in both mathematical disciplines, while the Bachelor's program in Computer Science covers the theoretical foundations of computer science, including programming languages and algorithms. Additionally, the university also offers various Master's programs in related fields, such as Data Science or Artificial Intelligence, which can provide further specialization opportunities for students with a strong background in mathematics and programming."
HyDE,Q15,easy,I am interested in deep learning and neural networks. Which module covers that?,"Advanced Machine Learning (M1552) directly covers deep learning: CNNs, RNNs, GANs, Autoencoders, and Transformers.",0,1,1,0.25,8.56,"Based on the provided context, it appears that there are several modules related to deep learning and neural networks across different programs at TUHH. |  | For Master's Comp Sci, the module seems to cover the structure of modern deep-learning networks for computer vision and natural language processing, as well as how to build and","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Skills Thereby, the students will not only learn the structure of modern deep-learning networks for computer vision and natural language |  | processing, but also how to build and train their own networks based on the constraints of the target system (e.g., a low memory |  | footprint).  Moreover,  the  students will  learn  how  modern  domain-speciﬁc  architectures  for  deep-learning acceleration  are |  | architected","For students with an interest in deep learning and neural networks, the ""Deep Learning"" module (Module 2.1) is recommended as part of the TUHH Master's program. This module provides a comprehensive introduction to the fundamental concepts, techniques, and applications of deep learning, including neural network architectures, training methods, and evaluation metrics. Additionally, students can also consider taking the ""Machine Learning"" module (Module 2.3), which covers more general machine learning topics, including supervised and unsupervised learning, linear models, and ensemble methods, providing a solid foundation for deeper exploration of deep learning concepts."
HyDE,Q16,medium,I want to understand Generative Adversarial Networks. What module should I take?,Advanced Machine Learning (M1552) covers GANs and Autoencoders as part of its lecture content.,1,1,1,1.0,8.09,"Based on the provided context, I would recommend taking the ""Hands-On Session"" under the Master's Data Science program, specifically the one focused on ""Generative Adversarial Network Application - Channel Modelling"". This module seems to be directly related to Generative Adversarial Networks (GANs),","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | 4.  Adversarial Attacks |  | 5.  Recurrent Neural Networks: idea, dynamical systems, training, LSTM |  | 6.  Residual Neural Networks |  | 7.  Neural ODEs |  | 8.  Autoencoder and Generative Adversarial Networks |  | 9.  Attention and Transformers |  | Literature |  | 1.  Skript |  | 2.  Online-Werke: |  | http://neuralnetworksanddeeplearning.com/ |  | https://www.deeplearningbook.org/","To gain a comprehensive understanding of Generative Adversarial Networks (GANs), we recommend taking the ""Deep Learning"" module (Module 5) as part of your TUHH studies. This module provides an in-depth introduction to deep learning techniques, including GANs, and covers the theoretical foundations, architectures, and applications of this powerful machine learning approach. Additionally, the ""Machine Learning"" module (Module 4) also offers a solid foundation for understanding the underlying concepts of GANs, making it a valuable complement to the ""Deep Learning"" module."
HyDE,Q17,hard,I want to work in AI research after my master. What should I focus on at TUHH?,"Focus on the Data Science core qualification modules especially Advanced Machine Learning, supplement with research-track electives, and invest heavily in your master thesis.",0,0,0,0.0,8.86,"Based on your interest in working in AI research, I would recommend focusing on the Master's Comp Sci program with a module that covers ""Logic, Knowledge Representation and Reasoning"" or ""Neuro-Symbolic Learning"". These modules seem to align well with the technical solutions developed over decades of AI research","Program: Masters Comp Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Knowledge |  | course is therefore to understand other views on AI, to explore problems that data-centric approaches cannot solve directly, and to |  | present  some  of  the  technical  solutions  that  have  been  developed  over  the  decades  of  AI  research.  The  course  will  cover  in |  | particular logic, knowledge representation and reasoning, knowledge bases… The course concludes with an introduction to neur","To pursue a career in AI research after completing your Master's degree at TUHH, it is recommended to focus on acquiring a strong foundation in computer science and mathematics, particularly in areas such as machine learning, deep learning, and artificial intelligence theory. The university offers various courses and modules that cover these topics, including the ""Artificial Intelligence"" module, which provides an introduction to the fundamental concepts and techniques of AI research. Additionally, students can also benefit from participating in research projects, attending seminars and workshops, and networking with faculty members and researchers in the field to gain hands-on experience and stay updated on the latest developments in AI research."
HyDE,Q18,medium,I enjoy working in teams and group projects. Are there modules with teamwork?,Yes — Advanced Machine Learning explicitly develops social competence: joint solutions in small teams and group development of ideas.,0,0,0,0.0,8.34,"Based on the context provided, it appears that the Masters Mechatronics program has a strong focus on teamwork and collaboration. In this program, students can work in groups to grasp research and application-related tasks, develop solution strategies independently, define work processes, and present their results in scientific form. |  | Additionally,","Program: Masters GTIME | Module: Unknown - Unknown Module | ECTS: 0 |  | Semesters 1 and 2 at Hamburg University of Technology provide a strong foundation in the ﬁeld of Technology and Innovation Management. They look | at  early  and  late  phases  of  the  innovation  management  process.  It  concentrates  on  market  research  for  (radical)  innovation,  cross  functional | cooperation at the front end of the innovation process, managing innovation projects over geographical and functional/","As a student at the Technical University Hamburg Harbor (TUHH), you will have numerous opportunities to develop your teamwork skills through various modules. The ""Project Management"" module, for example, requires students to work in groups to plan, execute, and evaluate complex projects, while the ""International Project Management"" module encourages collaboration with international partners. Additionally, many of our elective modules, such as ""Business Process Management"" and ""Supply Chain Management"", also involve group work and team-based learning."
HyDE,Q19,hard,I come from a physics background. Can I apply for the Data Science program?,"Physics graduates typically have the required mathematical background (analysis, linear algebra, numerics) aligned with recommended prerequisites.",0,0,0,0.0,8.02,"Yes, you can apply for the Master's Data Science program at TUHH. |  | As someone with a physics background, you likely possess strong analytical and problem-solving skills, which are highly valued in data science. Additionally, your experience in physics may have provided you with a solid foundation in mathematical and computational techniques","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | experts. A data scientist works in a research-oriented manner and is thus always up to date with the latest developments in this rapidly evolving ﬁeld. | Due  to  the  high  amount  of  computer  science  in  the  degree  program,  graduates  are  familiar  with  all  the  rules  of  software  design,  so  that  the  career | opportunities of classical computer scientists are also open to them. The degree program qualifi","As a student with a physics background, you may be surprised to find that your analytical and problem-solving skills are highly transferable to data science. The TUHH's Data Science program is designed to equip students with the necessary tools and techniques to extract insights from complex data sets, making it an excellent fit for individuals with a strong foundation in physics. With a solid understanding of mathematical modeling, statistical analysis, and computational methods, you can leverage your existing knowledge to excel in this interdisciplinary field."
HyDE,Q20,medium,Which modules involve Python programming at TUHH?,Advanced Machine Learning explicitly recommends Python. Most Data Science core modules also use Python for implementations.,0,0,0,0.0,6.83,"Based on the provided context, I can identify the following modules that involve Python programming: |  | 1. Masters Comp Sci | Module: Unknown - Unknown Module (3 ECTS) with Project-/problem-based Learning, where students need to access a decent PC or laptop with mediocre performance and learn Python programming, including","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | structure to either process parameters or mechanical properties |  | Complementing  the  lectures,  the  associated  exercise  sessions  will  use  various  Python  libraries  such  as  Sklearn  and  Pytorch, |  | typically within Jupyter notebooks. These practical sessions are designed to reinforce the concepts discussed in the lectures, with a |  | reciprocal relationship between the theoretical and practical aspects o","At the Hamburg University of Technology (TUHH), Python programming is an integral part of several modules across various disciplines. The Computer Science and Information Technology modules, such as ""Software Engineering"" and ""Data Science"", heavily rely on Python programming skills. Additionally, Python is also used in the ""Business Informatics"" module, particularly in courses related to data analysis and business intelligence."
HyDE,Q21,easy,Is the Advanced Machine Learning course taught in English or German?,English (language code EN).,1,1,1,1.0,6.02,The Advanced Machine Learning course is taught in English.,"Program: Masters Mechatronics | Module: Unknown - Unknown Module | Course: L2003 | ECTS: 2 |  | Course L2003: Basics of Machine Learning |  | Typ Lecture |  | Hrs/wk 1 |  | CP 2 |  | Workload in Hours Independent Study Time 46, Study Time in Lecture 14 |  | Lecturer Prof. Sibylle Schupp |  | Language EN |  | Cycle WiSe |  | Content |  | Students are able to understand speciﬁc procedures of machine learning and to use on real life examples. Students are able to use |  | appropriate procedures for","The Advanced Machine Learning course at the Technical University Hamburg (TUHH) is taught in both English and German. Students can choose to take the course in either language, depending on their proficiency level and personal preference. The course materials and lectures are available in both languages, with English being the primary language used for the more theoretical aspects of the course."
HyDE,Q22,easy,How long is the Master of Science Data Science program at TUHH?,4 semesters (2 years).,1,1,1,1.0,6.53,"The Master of Science Data Science program at TUHH is a two-year program, consisting of four semesters.",Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | The program is organized as a two-year program (four semesters) and begins each year in October. It consists of two and a half semesters of lectures | and  lab  courses  and  one  and  a  half  semesters  devoted  to  working  in  a  research  team  (project  work)  and  writing  the  master's  thesis.  The  curriculum | oﬀers a lot of freedom to set your own focus in the ﬁeld of data science. The academic degree of Mast,"The Master of Science in Data Science (MSc DS) program at Technische Universität Hamburg Harburg (TUHH) typically takes one and a half years to complete. The program consists of 90 ECTS credits, divided into two semesters with a total of 30 weeks of lectures, seminars, and project work. Upon successful completion of the program, students are awarded the degree of Master of Science in Data Science."
HyDE,Q23,medium,What are the admission requirements for the Data Science master at TUHH?,A relevant bachelor's degree with sufficient mathematical background. Individual module admission requirements are listed as 'None'.,1,1,1,1.0,8.08,"The admission requirements for the Master's in Data Science program at TUHH are: |  | * At least 60 credit points must be achieved in the study program. | * The examinations board decides on exceptions, as stated in General Regulations §21 (1). | * Recommended previous knowledge includes: |  + Mathematik I,","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, stude","To be considered for admission to the Master's program in Data Science at the Technical University Hamburg Elbstrand (TUHH), applicants must hold a Bachelor's degree in a relevant field such as Computer Science, Mathematics, Statistics, or Engineering. Additionally, proficiency in English is required, with a minimum score of 6.5 in an IELTS test or 80 in a TOEFL test being the standard threshold for admission. A strong academic record, demonstrated through a GPA of at least 3.0, is also essential for consideration."
HyDE,Q24,easy,What literature is recommended for the Advanced Machine Learning module?,Script by the lecturer; online resources including neuralnetworksanddeeplearning.com and deeplearningbook.org.,1,1,1,1.0,10.02,"For the Master's in Data Science program, I recommend taking the Advanced Machine Learning module (M1552) as it aligns with your interests in machine learning and data science. |  | The module covers various topics in advanced machine learning, including basics, feedforward neural networks, convolutional neural networks, and","Program: Masters Comp Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","For the Advanced Machine Learning module at the Technical University of Hamburg (TUHH), students are recommended to familiarize themselves with the following key texts: |  | - ""Pattern Recognition and Machine Learning"" by Christopher M. Bishop, which provides a comprehensive overview of machine learning algorithms and techniques. | - ""Deep Learning"" by Ian Goodfellow, Yoshua Bengio, and Aaron Courville, offering an in-depth exploration of deep learning methods and their applications. | - ""Hands-On Machine Learning with Scikit-Learn, Keras, and TensorFlow"" by Aurélien Géron, which offers practical guidance on implementing machine learning models using popular Python libraries. |  | These texts are considered essential reading for students aiming to develop a solid understanding of advanced machine learning concepts."
HyDE,Q25,hard,What is the difference between Data Science and Computer Science programs at TUHH?,Both share modules like Advanced Machine Learning. Data Science focuses more on statistical methods and data pipelines; Computer Science covers a broader set of software and systems topics.,0,1,1,0.25,8.54,"Based on the provided context, I can answer your question. |  | The main difference between the Data Science and Computer Science programs at TUHH lies in their focus and approach. The Master's program in Data Science is interdisciplinary, covering a broad spectrum of methods for data representation, processing, modeling, provision, and","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | experts. A data scientist works in a research-oriented manner and is thus always up to date with the latest developments in this rapidly evolving ﬁeld. | Due  to  the  high  amount  of  computer  science  in  the  degree  program,  graduates  are  familiar  with  all  the  rules  of  software  design,  so  that  the  career | opportunities of classical computer scientists are also open to them. The degree program qualifi","At the Technical University Hamburg Elbstrand (TUHH), both the Data Science and Computer Science programs share a common foundation in mathematics, statistics, and computer science. However, the Data Science program places greater emphasis on interdisciplinary approaches, incorporating methods from fields such as data engineering, business analytics, and domain-specific knowledge to extract insights from complex data sets. In contrast, the Computer Science program focuses more on theoretical foundations, algorithmic techniques, and software development, providing students with a deeper understanding of computer systems, programming languages, and software engineering methodologies."
HyDE,Q26,medium,Which programs at TUHH share the Advanced Machine Learning module?,"Computational Methods and Machine Learning in Engineering, Computer Science, Data Science, Interdisciplinary Mathematics, Mechatronics, Technomathematics I and II, Theoretical Mechanical Engineering.",1,1,1,1.0,7.78,"The Master's in Data Science and Master's in Computer Science both share the Advanced Machine Learning module (M1552).  |  | I recommend the Master's in Data Science program because it matches your interests in machine learning, as evident from the module M1552. This program will provide you with a comprehensive","Program: Masters Data Sci | Module: M1552 - Advanced Machine Learning | ECTS: 3 |  | Module M1552: Advanced Machine Learning |  | Courses |  | Title |  | Advanced Machine Learning (L2322) |  | Advanced Machine Learning (L2323) |  | Module Responsible Dr. Jens-Peter Zemke |  | Admission Requirements None |  | Recommended Previous |  | Knowledge |  | 1.  Mathematics I-III |  | 2.  Numerical Mathematics 1/ Numerics |  | 3.  Programming skills, preferably in Python |  | Typ |  | Lecture |  | Recitat","The Advanced Machine Learning module is shared by the Master's programs in Data Science and Artificial Intelligence (MSc DA), as well as the Master's program in Computer Science with a specialization in Artificial Intelligence (MSc AI). Additionally, students from the Master's program in Business Analytics and Data Science (MSc BADS) also have access to this module. The Advanced Machine Learning module is not part of the standard curriculum for other Master's programs at TUHH."
HyDE,Q27,hard,Which TUHH programs involve machine learning?,"Data Science, Computer Science, Computational Methods and Machine Learning in Engineering, Mechatronics, and Technomathematics all include machine learning modules.",0,0,0,0.0,7.68,"Based on the provided context, I can see that the following programs at TUHH involve machine learning: |  | 1. Master's in Data Science (covers topics such as TinyML, neural networks, and machine learning methods) | 2. Master's in Computer Science (covers topics such as AI-powered IoT devices and","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | AI-powered  IoT  devices.  The  rapid  growth  of  machine  learning  and  how  easy  it  is  to  use  machine  learning  platforms  make  it  an |  | important subject for computer science students to learn about today. |  | Objectives: |  | At the end of the course, students will have learned the following: |  | Practical experience through hands-on project assignments |  | Gained familiarity with cutting-edge literatu","The Technical University of Hamburg (TUHH) offers various programs that incorporate machine learning as part of their curriculum. The Master's program in Computer Science and Engineering, for example, includes courses on machine learning and artificial intelligence, while the Bachelor's program in Information Technology also covers topics such as data mining and predictive modeling. Additionally, some specializations within these programs, like the Data Science specialization, provide more in-depth training in machine learning techniques and their applications."
HyDE,Q28,hard,What skills will I have after completing the Data Science master?,Professional knowledge: classify state-of-the-art neural networks. Practical skills: implement and apply neural networks to new domains. Social: collaborate in small teams. Autonomy: self-direct work and assess correctness independently.,1,1,1,1.0,8.43,"After completing the Master's in Data Science at TUHH, you can expect to acquire a wide range of skills, including: |  | * Designing and implementing complex software systems | * Using data science methods in various application areas, taking into account specific requirements | * Communicating scientific contents and problems effectively with experts","Program: Masters Data Sci | Module: Unknown - Unknown Module | ECTS: 0 |  | training effectively, and evaluate the accuracy of the models appropriately. |  | 5.  Graduates are able to design and implement complex software systems. | 6.  Graduates are able to use data science methods in various application areas, appropriately considering application-specific requirements. |  | Social skills |  | 1.  Graduates are able to communicate with experts and laymen about scientific contents and problems ","Upon completion of the Data Science master's program at TUHH, you can expect to possess a strong foundation in data analysis, machine learning, and statistical modeling, as well as expertise in programming languages such as Python, R, and SQL. Additionally, graduates will have developed skills in data visualization, data mining, and big data processing, allowing them to extract insights from complex datasets. With this comprehensive skill set, you will be well-equipped to pursue a career in various industries, including finance, healthcare, marketing, and research, or continue on to further academic pursuits."
HyDE,Q29,hard,I want to combine engineering with advanced mathematics. What do you recommend?,Technomathematics or Interdisciplinary Mathematics combine rigorous mathematics with engineering applications. Computational Methods and Machine Learning in Engineering is also very relevant.,0,0,0,0.0,7.86,"Based on your interest in combining engineering with advanced mathematics, I would recommend the Master's program in Mechatronics (MSc Mechatronics).  |  | This program aligns well with your interests as it covers both engineering and mathematical aspects. The module description suggests that students will apply advanced methods from materials science","Program: Masters MEM | Module: Unknown - Unknown Module | ECTS: 0 |  | select advanced methods and procedures from materials science, mechatronics or from the available methods for calculation and manufacturing, | and apply them to solve complex problems. | They  are  in  a  position  to  investigate  or  assess  future  technologies,  materials  and  methods  as  well  as  scientiﬁc  developments,  and  are  able  to | conduct independent research (qualification for a doctorate).","For students interested in combining engineering with advanced mathematics, we recommend pursuing a degree in Mathematics or Physics with a focus on Applied Mathematics or Theoretical Physics. This will provide a strong foundation in mathematical techniques and problem-solving skills, which can be applied to various fields of engineering, such as mechanical engineering, electrical engineering, or aerospace engineering. Additionally, the TUHH offers a range of interdisciplinary programs, including the Master's program in Mathematical Engineering, which combines advanced mathematics with engineering principles."
HyDE,Q30,hard,Are there modules compulsory across multiple TUHH master programs?,Yes. Advanced Machine Learning (M1552) is compulsory in both Data Science (Core Qualification) and in Computational Methods and Machine Learning in Engineering.,1,1,1,1.0,7.79,"Yes, it appears that Module M-002: Master Thesis is a compulsory module across multiple TUHH master programs. This module is listed in the course section for several different master programs (MEM, Env Eng, MSEMS, MEMS, and Comp Sci), with the same admission requirements and educational objectives","Program: Masters MEM | Module: Unknown - Unknown Module | ECTS: 0 |  | Module M-002: Master Thesis |  | Courses |  | Title |  | Module Responsible Professoren der TUHH |  | Admission Requirements |  | According to General Regulations §21 (1): |  | Typ |  | Hrs/wk |  | CP |  | At least 60 credit points have to be achieved in study programme. The examinations board decides on exceptions. |  | Recommended Previous |  | Knowledge |  | Educational Objectives After taking part successfully, students h","For some Master's programs at the Hamburg University of Technology (TUHH), certain modules are compulsory and must be completed by all students in those specific programs. However, not all Master's programs at TUHH have compulsory modules, and students may choose to take elective courses instead. The specific module requirements vary across different Master's programs at TUHH, and it is essential for students to check the program-specific module handbook or consult with their academic advisor to determine the exact module requirements for their chosen program."
